UMDM ID,XML Type,collection,series,subseries,box,folder,item,title,date,size,handle,Accession Number,creator,continent,country,region,settlement,umdm pid
314,UMDM,Katherine Anne Porter papers,1,6,58,6,20,"Katherine Anne Porter to Albert Erskine, 1940-11-23",1940-11-23,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
315,UMDM,Katherine Anne Porter papers,1,6,58,6,22,"Katherine Anne Porter to Albert Erskine, 1940-11-26",1940-11-26,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
316,UMDM,Katherine Anne Porter papers,1,6,58,6,23,"Katherine Anne Porter to Albert Erskine, 1940-11-27",1940-11-27,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
317,UMDM,Katherine Anne Porter papers,1,6,58,6,27,"Katherine Anne Porter to Albert Erskine, 1940-11-30",1940-11-30,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,1
318,UMDM,Katherine Anne Porter papers,1,6,58,6,28,"Katherine Anne Porter to Albert Erskine, 1940-12-03",1940-12-03,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
319,UMDM,Katherine Anne Porter papers,1,6,58,6,30,"Katherine Anne Porter to Albert Erskine, 1940-12-04",1940-12-04,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
320,UMDM,Katherine Anne Porter papers,1,6,58,6,31,"Katherine Anne Porter to Albert Erskine, 1940-12-04",1940-12-04,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
321,UMDM,Katherine Anne Porter papers,1,6,58,6,33,"Katherine Anne Porter to Albert Erskine, 1940-12-06",1940-12-06,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
322,UMDM,Katherine Anne Porter papers,1,6,58,6,36,"Katherine Anne Porter to Albert Erskine, 1940-12-09",1940-12-09,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
323,UMDM,Katherine Anne Porter papers,1,6,58,6,37,"Katherine Anne Porter to Albert Erskine, 1940-12-11",1940-12-11,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
324,UMDM,Katherine Anne Porter papers,1,6,58,6,38,"Katherine Anne Porter to Albert Erskine, 1940-12-12",1940-12-12,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
325,UMDM,Katherine Anne Porter papers,1,6,58,6,40,"Katherine Anne Porter to Albert Erskine, 1940-12-16",1940-12-16,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
326,UMDM,Katherine Anne Porter papers,1,6,58,6,43,"Katherine Anne Porter to Albert Erskine, 1940-12-17",1940-12-17,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
327,UMDM,Katherine Anne Porter papers,1,6,58,6,44,"Katherine Anne Porter to Albert Erskine, 1940-12-17",1940-12-17,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
328,UMDM,Katherine Anne Porter papers,1,6,58,6,45,"Katherine Anne Porter to Albert Erskine, 1940-12-18",1940-12-18,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
329,UMDM,Katherine Anne Porter papers,1,6,58,6,46,"Katherine Anne Porter to Albert Erskine, 1940-12-20",1940-12-20,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
330,UMDM,Katherine Anne Porter papers,1,6,58,6,47,"Katherine Anne Porter to Albert Erskine, 1940-12-20",1940-12-20,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
331,UMDM,Katherine Anne Porter papers,1,6,58,6,49,"Katherine Anne Porter to Albert Erskine, 1940-12-21",1940-12-21,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
332,UMDM,Katherine Anne Porter papers,1,6,58,6,50,"Katherine Anne Porter to Albert Erskine, 1940-12-22",1940-12-22,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
333,UMDM,Katherine Anne Porter papers,1,6,58,6,51,"Katherine Anne Porter to Albert Erskine, 1940-12-22",1940-12-22,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
334,UMDM,Katherine Anne Porter papers,1,6,58,6,52,"Katherine Anne Porter to Albert Erskine, 1940-12-23",1940-12-23,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
335,UMDM,Katherine Anne Porter papers,1,6,58,6,54,"Katherine Anne Porter to Albert Erskine, 1940-12-27",1940-12-27,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
336,UMDM,Katherine Anne Porter papers,1,6,58,6,55,"Katherine Anne Porter to Albert Erskine, 1940-12-27",1940-12-27,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
337,UMDM,Katherine Anne Porter papers,1,6,58,6,56,"Katherine Anne Porter to Albert Erskine, 1940-12-28",1940-12-28,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
338,UMDM,Katherine Anne Porter papers,1,6,58,6,58,"Katherine Anne Porter to Albert Erskine, 1940-12-29",1940-12-29,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
339,UMDM,Katherine Anne Porter papers,1,6,58,6,50,"Katherine Anne Porter to Albert Erskine, 1940-12-31",1940-12-31,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
340,UMDM,Katherine Anne Porter papers,1,6,58,7,1,"Katherine Anne Porter to Albert Erskine, 1941-01-01",1941-01-01,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
341,UMDM,Katherine Anne Porter papers,1,6,58,7,2,"Katherine Anne Porter to Albert Erskine, 1941-01-02",1941-01-02,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
342,UMDM,Katherine Anne Porter papers,1,6,58,7,3,"Katherine Anne Porter to Albert Erskine, 1941-01-02",1941-01-02,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
343,UMDM,Katherine Anne Porter papers,1,6,58,7,4,"Katherine Anne Porter to Albert Erskine, 1941-01-04",1941-01-04,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
344,UMDM,Katherine Anne Porter papers,1,6,58,7,6,"Katherine Anne Porter to Albert Erskine, 1941-01-07",1941-01-07,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,Bayley edition: pp. 185-186 (excerpted)
345,UMDM,Katherine Anne Porter papers,1,6,58,7,8,"Katherine Anne Porter to Albert Erskine, 1941-01-09",1941-01-09,6,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
346,UMDM,Katherine Anne Porter papers,1,6,58,7,11,"Katherine Anne Porter to Albert Erskine, 1941-01-11",1941-01-11,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
347,UMDM,Katherine Anne Porter papers,1,6,58,7,12,"Katherine Anne Porter to Albert Erskine, 1941-01-12",1941-01-12,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
348,UMDM,Katherine Anne Porter papers,1,6,58,7,13,"Katherine Anne Porter to Albert Erskine, 1941-01-15",1941-01-15,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,Bayley edition: p. 187 (excerpted)
349,UMDM,Katherine Anne Porter papers,1,6,58,7,14,"Katherine Anne Porter to Albert Erskine, 1941-01-16",1941-01-16,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,Bayley edition: p. 188 (excerpted)
350,UMDM,Katherine Anne Porter papers,1,6,58,7,15,"Katherine Anne Porter to Albert Erskine, 1941-01-17",1941-01-17,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
351,UMDM,Katherine Anne Porter papers,1,6,58,7,18,"Katherine Anne Porter to Albert Erskine, 1941-01-19",1941-01-19,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
352,UMDM,Katherine Anne Porter papers,1,6,58,7,20,"Katherine Anne Porter to Albert Erskine, 1941-01-22",1941-01-22,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
353,UMDM,Katherine Anne Porter papers,1,6,58,7,21,"Katherine Anne Porter to Albert Erskine, 1941-01-23",1941-01-23,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
354,UMDM,Katherine Anne Porter papers,1,6,58,7,22,"Katherine Anne Porter to Albert Erskine, 1941-01-23",1941-01-23,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
355,UMDM,Katherine Anne Porter papers,1,6,58,7,25,"Katherine Anne Porter to Albert Erskine, 1941-01-29",1941-01-29,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,Bayley edition: pp. 191-193 (excerpted)
356,UMDM,Katherine Anne Porter papers,1,6,58,7,26,"Katherine Anne Porter to Albert Erskine, 1941-01-30",1941-01-30,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
357,UMDM,Katherine Anne Porter papers,1,6,58,7,30,"Katherine Anne Porter to Albert Erskine, 1941-02-04",1941-02-04,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
358,UMDM,Katherine Anne Porter papers,1,6,58,7,32,"Katherine Anne Porter to Albert Erskine, 1941-02-09",1941-02-09,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
359,UMDM,Katherine Anne Porter papers,1,6,58,7,34,"Katherine Anne Porter to Albert Erskine, 1941-02-10",1941-02-10,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
360,UMDM,Katherine Anne Porter papers,1,6,58,7,36,"Katherine Anne Porter to Albert Erskine, 1941-02-12",1941-02-12,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
361,UMDM,Katherine Anne Porter papers,1,6,58,7,37,"Katherine Anne Porter to Albert Erskine, 1941-02-13",1941-02-13,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
362,UMDM,Katherine Anne Porter papers,1,6,58,7,39,"Katherine Anne Porter to Albert Erskine, 1941-02-16",1941-02-16,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
363,UMDM,Katherine Anne Porter papers,1,6,58,7,40,"Katherine Anne Porter to Albert Erskine, 1941-02-17",1941-02-17,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
364,UMDM,Katherine Anne Porter papers,1,6,58,7,43,"Katherine Anne Porter to Albert Erskine, 1941-02-25",1941-02-25,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,Bayley edition: pp. 193-197 (excerpted)
365,UMDM,Katherine Anne Porter papers,1,6,58,7,46,"Katherine Anne Porter to Albert Erskine, 1941-02-27",1941-02-27,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
366,UMDM,Katherine Anne Porter papers,1,6,58,7,47,"Katherine Anne Porter to Albert Erskine, 1941-02-28",1941-02-28,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Michigan,Olivet,
367,UMDM,Katherine Anne Porter papers,1,6,58,7,48,"Katherine Anne Porter to Albert Erskine, 1941-03-01",1941-03-01,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
368,UMDM,Katherine Anne Porter papers,1,6,58,7,49,"Katherine Anne Porter to Albert Erskine, 1941-03-02",1941-03-02,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
369,UMDM,Katherine Anne Porter papers,1,6,58,7,51,"Katherine Anne Porter to Albert Erskine, 1941-03-05",1941-03-05,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
370,UMDM,Katherine Anne Porter papers,1,6,58,7,52,"Katherine Anne Porter to Albert Erskine, 1941-03-07",1941-03-07,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
371,UMDM,Katherine Anne Porter papers,1,6,58,7,53,"Katherine Anne Porter to Albert Erskine, 1941-03-09",1941-03-09,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
372,UMDM,Katherine Anne Porter papers,1,6,58,7,55,"Katherine Anne Porter to Albert Erskine, 1941-03-13",1941-03-13,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
373,UMDM,Katherine Anne Porter papers,1,6,58,7,56,"Katherine Anne Porter to Albert Erskine, 1941-03-15",1941-03-15,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
374,UMDM,Katherine Anne Porter papers,1,6,58,7,59,"Katherine Anne Porter to Albert Erskine, 1941-03-18",1941-03-18,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
375,UMDM,Katherine Anne Porter papers,1,6,58,7,61,"Katherine Anne Porter to Albert Erskine, 1941-03-22",1941-03-22,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
376,UMDM,Katherine Anne Porter papers,1,6,58,7,63,"Katherine Anne Porter to Albert Erskine, 1941-03-27",1941-03-27,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
377,UMDM,Katherine Anne Porter papers,1,6,58,7,65,"Katherine Anne Porter to Albert Erskine, 1941-03-29",1941-03-29,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
378,UMDM,Katherine Anne Porter papers,1,6,58,8,2,"Katherine Anne Porter to Albert Erskine, 1941-04-02",1941-04-02,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
379,UMDM,Katherine Anne Porter papers,1,6,58,8,3,"Katherine Anne Porter to Albert Erskine, 1941-04-05",1941-04-05,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
380,UMDM,Katherine Anne Porter papers,1,6,58,8,5,"Katherine Anne Porter to Albert Erskine, 1941-04-09",1941-04-09,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
381,UMDM,Katherine Anne Porter papers,1,6,58,8,8,"Katherine Anne Porter to Albert Erskine, 1941-04-13",1941-04-13,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,Saratoga Springs,
